playerid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namegiven,weight,height,bats,throws,debut,finalgame,retroid,bbrefid,schoolid,yearid
beechma01,1972,1.0,20.0,USA,CA,Oakland,,,,,,,Matt,Beech,Lucas Matthew,190.0,74.0,L,L,1996-08-08,1998-08-09,beecm001,beechma01,txnavar,1992
beenean01,1956,10.0,13.0,USA,TX,Freeport,,,,,,,Andy,Beene,Ramon Andrew,205.0,75.0,R,R,1983-09-22,1984-08-24,beena001,beenean01,baylor,1976
beenean01,1956,10.0,13.0,USA,TX,Freeport,,,,,,,Andy,Beene,Ramon Andrew,205.0,75.0,R,R,1983-09-22,1984-08-24,beena001,beenean01,baylor,1977
beenean01,1956,10.0,13.0,USA,TX,Freeport,,,,,,,Andy,Beene,Ramon Andrew,205.0,75.0,R,R,1983-09-22,1984-08-24,beena001,beenean01,baylor,1978
beenean01,1956,10.0,13.0,USA,TX,Freeport,,,,,,,Andy,Beene,Ramon Andrew,205.0,75.0,R,R,1983-09-22,1984-08-24,beena001,beenean01,baylor,1979
beenefr01,1942,11.0,24.0,USA,TX,Angleton,,,,,,,Fred,Beene,Freddy Ray,155.0,69.0,B,R,1968-09-18,1975-09-28,beenf101,beenefr01,samhouston,1962
beenefr01,1942,11.0,24.0,USA,TX,Angleton,,,,,,,Fred,Beene,Freddy Ray,155.0,69.0,B,R,1968-09-18,1975-09-28,beenf101,beenefr01,samhouston,1963
beenefr01,1942,11.0,24.0,USA,TX,Angleton,,,,,,,Fred,Beene,Freddy Ray,155.0,69.0,B,R,1968-09-18,1975-09-28,beenf101,beenefr01,samhouston,1964
behneme01,1947,9.0,2.0,USA,NJ,Newark,,,,,,,Mel,Behney,Melvin Brian,180.0,74.0,L,L,1970-08-14,1970-09-20,behnm101,behneme01,michiganst,1967
behneme01,1947,9.0,2.0,USA,NJ,Newark,,,,,,,Mel,Behney,Melvin Brian,180.0,74.0,L,L,1970-08-14,1970-09-20,behnm101,behneme01,michiganst,1968
beimejo01,1977,4.0,19.0,USA,PA,St. Marys,,,,,,,Joe,Beimel,Joseph Ronald,205.0,75.0,L,L,2001-04-08,2015-10-03,beimj001,beimejo01,duquesne,1998
beirnke01,1974,1.0,1.0,USA,TX,Houston,,,,,,,Kevin,Beirne,Kevin Patrick,210.0,76.0,L,R,2000-05-17,2002-09-28,beirk001,beirnke01,texasam,1994
belchke01,1967,8.0,8.0,USA,TX,Waco,,,,,,,Kevin,Belcher,Kevin Donnell,170.0,72.0,R,R,1990-09-03,1990-10-03,belck001,belchke01,txnavar,1987
belchti01,1961,10.0,19.0,USA,OH,Mount Gilead,,,,,,,Tim,Belcher,Timothy Wayne,210.0,75.0,R,R,1987-09-06,2000-09-30,belct001,belchti01,mtvernnaz,1981
belchti01,1961,10.0,19.0,USA,OH,Mount Gilead,,,,,,,Tim,Belcher,Timothy Wayne,210.0,75.0,R,R,1987-09-06,2000-09-30,belct001,belchti01,mtvernnaz,1982
belchti01,1961,10.0,19.0,USA,OH,Mount Gilead,,,,,,,Tim,Belcher,Timothy Wayne,210.0,75.0,R,R,1987-09-06,2000-09-30,belct001,belchti01,mtvernnaz,1983
belfimi01,1988,10.0,3.0,USA,NY,Huntington,,,,,,,Mike,Belfiore,Michael John,220.0,75.0,R,L,2013-09-27,2013-09-27,belfm001,belfimi01,bostoncoll,2007
belfimi01,1988,10.0,3.0,USA,NY,Huntington,,,,,,,Mike,Belfiore,Michael John,220.0,75.0,R,L,2013-09-27,2013-09-27,belfm001,belfimi01,bostoncoll,2008
belfimi01,1988,10.0,3.0,USA,NY,Huntington,,,,,,,Mike,Belfiore,Michael John,220.0,75.0,R,L,2013-09-27,2013-09-27,belfm001,belfimi01,bostoncoll,2009
belitto01,1975,10.0,23.0,USA,IA,Des Moines,,,,,,,Todd,Belitz,Todd Stephen,218.0,73.0,L,L,2000-09-04,2001-10-06,belit001,belitto01,washst,1995
belitto01,1975,10.0,23.0,USA,IA,Des Moines,,,,,,,Todd,Belitz,Todd Stephen,218.0,73.0,L,L,2000-09-04,2001-10-06,belit001,belitto01,washst,1996
belitto01,1975,10.0,23.0,USA,IA,Des Moines,,,,,,,Todd,Belitz,Todd Stephen,218.0,73.0,L,L,2000-09-04,2001-10-06,belit001,belitto01,washst,1997
belivje01,1987,1.0,17.0,USA,RI,Providence,,,,,,,Jeff,Beliveau,Jeffrey Ryan,190.0,73.0,L,L,2012-07-22,2017-07-21,belij001,belivje01,charleston,2006
belivje01,1987,1.0,17.0,USA,RI,Providence,,,,,,,Jeff,Beliveau,Jeffrey Ryan,190.0,73.0,L,L,2012-07-22,2017-07-21,belij001,belivje01,charleston,2007
belivje01,1987,1.0,17.0,USA,RI,Providence,,,,,,,Jeff,Beliveau,Jeffrey Ryan,190.0,73.0,L,L,2012-07-22,2017-07-21,belij001,belivje01,flatlantic,2008
belkti01,1970,4.0,6.0,USA,OH,Cincinnati,,,,,,,Tim,Belk,Timothy William,200.0,75.0,R,R,1996-06-25,1996-07-03,belkt001,belkti01,lubbchrist,1992
belkti01,1970,4.0,6.0,USA,OH,Cincinnati,,,,,,,Tim,Belk,Timothy William,200.0,75.0,R,R,1996-06-25,1996-07-03,belkt001,belkti01,texas,1991
bellast01,1849,10.0,1.0,Cuba,La Habana,La Habana,1932.0,8.0,8.0,Cuba,La Habana,La Habana,Steve,Bellan,Stephen B.,154.0,68.0,,,1871-05-09,1873-06-09,bells101,bellast01,fordham,1864
bellast01,1849,10.0,1.0,Cuba,La Habana,La Habana,1932.0,8.0,8.0,Cuba,La Habana,La Habana,Steve,Bellan,Stephen B.,154.0,68.0,,,1871-05-09,1873-06-09,bells101,bellast01,fordham,1865
bellast01,1849,10.0,1.0,Cuba,La Habana,La Habana,1932.0,8.0,8.0,Cuba,La Habana,La Habana,Steve,Bellan,Stephen B.,154.0,68.0,,,1871-05-09,1873-06-09,bells101,bellast01,fordham,1866
bellast01,1849,10.0,1.0,Cuba,La Habana,La Habana,1932.0,8.0,8.0,Cuba,La Habana,La Habana,Steve,Bellan,Stephen B.,154.0,68.0,,,1871-05-09,1873-06-09,bells101,bellast01,fordham,1867
bellast01,1849,10.0,1.0,Cuba,La Habana,La Habana,1932.0,8.0,8.0,Cuba,La Habana,La Habana,Steve,Bellan,Stephen B.,154.0,68.0,,,1871-05-09,1873-06-09,bells101,bellast01,fordham,1868
bellbe01,1907,8.0,20.0,USA,TX,Bellville,1977.0,9.0,14.0,USA,TX,Bryan,Beau,Bell,Roy Chester,185.0,74.0,R,R,1935-04-16,1941-09-01,bellb102,bellbe01,texasam,1929
bellbe01,1907,8.0,20.0,USA,TX,Bellville,1977.0,9.0,14.0,USA,TX,Bryan,Beau,Bell,Roy Chester,185.0,74.0,R,R,1935-04-16,1941-09-01,bellb102,bellbe01,texasam,1930
